user_id,cohort_id,educational_status,session_count,approved_projects
5469,541,ACTIVE,8,
6626,210,,,
6012,483,ACTIVE,3,
6079,61,,221,
5582,520,ACTIVE,8,
6352,101,GRADUATED,,2
5513,519,ACTIVE,2,
5796,483,ACTIVE,9,
5091,483,ACTIVE,10,1
6550,61,,,
6322,61,ACTIVE,,
5442,452,GRADUATED,3,25
5771,400,POSTPONED,11,1
6803,210,DROPPED,,
6394,543,,,
6128,525,ACTIVE,2,26
5457,519,ACTIVE,7,
6016,471,ACTIVE,,23
5693,520,ACTIVE,3,
5891,383,GRADUATED,13,22
5324,458,GRADUATED,9,23
6587,101,GRADUATED,,
5661,483,ACTIVE,53,
5457,465,GRADUATED,7,24
5065,484,ACTIVE,19,
6395,543,,,
6445,542,GRADUATED,,
5413,520,ACTIVE,68,
5566,499,GRADUATED,13,27
6627,61,ACTIVE,,
6110,101,GRADUATED,10,
5019,520,ACTIVE,11,
3514,60,GRADUATED,,
6305,101,GRADUATED,1,2
5432,485,ACTIVE,,
5817,217,DROPPED,,
5459,520,ACTIVE,22,
5974,530,ACTIVE,71,23
6578,541,ACTIVE,,
4948,369,GRADUATED,38,25
5468,228,ACTIVE,,
5680,520,ACTIVE,2,
6632,101,GRADUATED,4,
454,60,GRADUATED,,
6323,512,ACTIVE,,
5082,521,POSTPONED,4,3
5851,494,ACTIVE,11,3
4748,483,ACTIVE,14,
5667,488,GRADUATED,5,20
5833,520,ACTIVE,5,
6740,210,DROPPED,,
455,60,GRADUATED,,
6306,210,,,
6096,101,GRADUATED,8,
6294,541,ACTIVE,5,
5902,490,ACTIVE,13,
5805,520,ACTIVE,3,
6155,217,POSTPONED,1,
456,60,GRADUATED,,
6157,210,GRADUATED,17,1
6212,210,GRADUATED,5,3
6789,210,,,2
4965,450,ACTIVE,,20
6364,543,,,
6497,216,ACTIVE,,
372,60,GRADUATED,,
1,531,ACTIVE,8,
6509,216,ACTIVE,,
2147,60,ACTIVE,2,1
5926,483,ACTIVE,9,
6218,210,GRADUATED,,3
6505,216,ACTIVE,,
4486,210,GRADUATED,4,3
5697,483,ACTIVE,13,4
5844,520,ACTIVE,6,
6023,101,GRADUATED,18,
6779,592,ACTIVE,3,
6579,210,,,
6136,525,POSTPONED,,9
447,60,GRADUATED,,
5846,520,ACTIVE,10,
6163,61,DROPPED,14,
4705,340,POSTPONED,1,
5660,484,ACTIVE,79,
7106,101,ACTIVE,,
5529,452,GRADUATED,1,25
5425,459,GRADUATED,,26
7116,541,ACTIVE,,
6158,101,GRADUATED,6,
5895,401,ACTIVE,76,17
5884,216,,,
5617,492,GRADUATED,9,26
5843,520,ACTIVE,,
6865,210,DROPPED,,
6304,210,,,2
6164,61,,,
5499,460,GRADUATED,,25
6081,228,ACTIVE,1,
6516,61,ACTIVE,,
6376,210,DROPPED,,3
6254,61,,3,
6397,543,,,
6704,541,ACTIVE,,
5823,520,ACTIVE,14,
6079,404,ACTIVE,221,14
5484,491,ACTIVE,6,
6369,490,ACTIVE,1,
2067,176,ACTIVE,,
6176,66,,1,
5809,520,ACTIVE,10,
4222,217,GRADUATED,,3
6375,535,ACTIVE,,
5814,515,ACTIVE,,20
5652,465,GRADUATED,1,25
7105,210,,,
4001,542,DROPPED,,
6365,543,,,
6398,543,,,
6498,449,DROPPED,,
6443,216,ACTIVE,,
5448,483,ACTIVE,98,
7117,210,,,
6154,61,ACTIVE,1,
5837,520,ACTIVE,2,
6852,210,,,2
4548,541,ACTIVE,20,
6399,542,DROPPED,,
3793,61,ACTIVE,42,
6206,547,ACTIVE,2,7
6445,535,ACTIVE,,
3836,301,ACTIVE,17,17
5845,520,ACTIVE,1,
6148,541,ACTIVE,9,
6400,543,DROPPED,,
5868,483,ACTIVE,102,
5712,399,GRADUATED,43,24
5465,534,DROPPED,,6
6797,210,ACTIVE,,3
7118,542,,,
5857,520,ACTIVE,12,
6106,210,GRADUATED,8,3
6608,66,,,
6541,586,ACTIVE,,
6376,472,DROPPED,,4
6396,543,,,
5965,483,ACTIVE,88,2
6450,216,ACTIVE,,
6507,216,ACTIVE,,
6959,210,,,
7077,512,,,
7119,542,,,
6543,228,ACTIVE,1,
6171,217,POSTPONED,,
5902,496,GRADUATED,13,26
6347,535,ACTIVE,,
6680,541,ACTIVE,,
6538,225,GRADUATED,,
5734,493,GRADUATED,3,27
5832,520,ACTIVE,1,
6806,210,DROPPED,,1
6125,538,ACTIVE,5,24
5836,520,ACTIVE,49,
5934,217,ACTIVE,3,
6241,541,ACTIVE,,
6932,228,,1,
6285,210,GRADUATED,2,3
6063,403,ACTIVE,2,16
5568,541,ACTIVE,42,
6539,101,ACTIVE,,
6451,61,,1,
6102,61,ACTIVE,7,
6417,472,ACTIVE,3,19
6236,510,ACTIVE,1,1
6158,533,ACTIVE,6,25
6484,541,ACTIVE,,
5810,520,ACTIVE,15,
6933,541,ACTIVE,,
131,542,GRADUATED,2,
5987,530,ACTIVE,6,24
6167,74,,,
5990,536,ACTIVE,5,19
6525,526,DROPPED,,
4931,450,ACTIVE,,19
5685,516,ACTIVE,,15
6485,61,,,
5704,520,ACTIVE,10,
5089,499,GRADUATED,13,27
6513,216,ACTIVE,,
6114,585,ACTIVE,2,23
6767,210,DROPPED,,1
6141,471,POSTPONED,7,2
6257,210,GRADUATED,,3
5294,450,ACTIVE,2,25
5958,520,ACTIVE,3,
5449,499,GRADUATED,77,27
6486,216,ACTIVE,,
5327,217,GRADUATED,6,
6627,541,ACTIVE,,
6764,541,ACTIVE,,
4768,210,GRADUATED,11,3
1317,118,ACTIVE,,5
6327,210,,,1
5980,520,ACTIVE,,
4881,217,GRADUATED,4,3
5904,494,ACTIVE,12,4
6808,210,DROPPED,,
6934,210,,,
6166,536,ACTIVE,6,14
6641,542,DROPPED,,
6145,210,GRADUATED,10,3
6172,61,ACTIVE,2,
6001,471,DROPPED,4,
4565,217,GRADUATED,5,
4767,528,ACTIVE,6,
5864,520,ACTIVE,5,
5331,529,ACTIVE,5,
5443,459,GRADUATED,1,22
6331,539,ACTIVE,2,21
5227,508,GRADUATED,54,31
6152,471,DROPPED,2,1
6153,217,GRADUATED,,
5842,520,ACTIVE,5,
5800,486,ACTIVE,7,18
6970,541,ACTIVE,,
6810,210,DROPPED,,
6996,542,,,
7068,541,ACTIVE,,
6190,217,POSTPONED,,
6105,210,GRADUATED,9,2
6181,61,,1,
6707,542,,,
5975,520,ACTIVE,14,
820,70,GRADUATED,,
5418,101,GRADUATED,,
6488,541,ACTIVE,,
7064,541,ACTIVE,,
6997,541,ACTIVE,,
5504,217,POSTPONED,,
6788,541,ACTIVE,,
5899,520,ACTIVE,5,
5503,460,GRADUATED,9,25
6191,210,DROPPED,,
5841,506,ACTIVE,6,12
6076,210,DROPPED,,
6219,210,,,
6489,542,ACTIVE,,
5719,401,ACTIVE,5,18
6581,210,,,
6691,542,,1,
5937,520,ACTIVE,14,
6742,101,ACTIVE,,
6582,543,,,
6441,216,ACTIVE,,
6192,210,,1,
5770,496,GRADUATED,3,29
6180,66,,3,
6624,228,ACTIVE,,
5922,520,ACTIVE,9,
6173,66,,4,
7068,101,ACTIVE,,
786,55,DROPPED,,
4063,519,ACTIVE,5,
5214,387,ACTIVE,6,18
5973,520,ACTIVE,,
6381,61,,4,
4767,285,GRADUATED,6,27
5491,519,ACTIVE,3,
6182,61,ACTIVE,3,
4111,288,GRADUATED,1,31
6664,598,ACTIVE,1,6
6178,66,,,
6688,210,DROPPED,,
6101,541,ACTIVE,27,
5217,519,ACTIVE,21,
6187,66,,,
5933,520,ACTIVE,2,
3936,483,ACTIVE,2,
6207,471,POSTPONED,4,4
5897,490,ACTIVE,11,
5467,452,GRADUATED,,25
5626,585,ACTIVE,10,23
5469,519,ACTIVE,8,
5970,217,POSTPONED,2,
6132,210,GRADUATED,1,2
6811,210,,,
6936,101,ACTIVE,,
6385,546,ACTIVE,8,16
6341,61,ACTIVE,,3
6095,101,GRADUATED,,3
6867,101,ACTIVE,,
5705,483,ACTIVE,17,1
6169,404,DROPPED,17,5
6427,228,ACTIVE,1,
6097,61,,1,
6186,61,ACTIVE,,
5339,519,ACTIVE,13,
6583,543,,,
6741,541,ACTIVE,,
6434,210,GRADUATED,7,1
6442,216,ACTIVE,,
6408,541,ACTIVE,1,
1831,61,ACTIVE,,
5104,520,ACTIVE,5,
6221,210,,,
6193,217,ACTIVE,,
6633,210,,,2
6837,228,ACTIVE,,
5963,469,ACTIVE,47,20
5583,61,,2,
6440,541,ACTIVE,7,
6281,210,GRADUATED,5,2
5770,66,,3,
6554,216,ACTIVE,,
4862,506,GRADUATED,,27
6188,525,ACTIVE,2,26
6238,550,ACTIVE,,20
5562,397,GRADUATED,30,25
6444,216,ACTIVE,,
6250,550,ACTIVE,,19
7070,541,ACTIVE,,
6093,538,ACTIVE,4,25
6196,525,GRADUATED,3,26
6126,471,ACTIVE,,26
6220,210,GRADUATED,,3
5708,210,ACTIVE,13,
5856,400,GRADUATED,50,24
1964,176,ACTIVE,,
2004,180,ACTIVE,7,
6199,217,DROPPED,,
4268,406,ACTIVE,16,15
7078,101,ACTIVE,,
5193,484,ACTIVE,60,
6198,217,POSTPONED,8,
6643,542,,,
6854,210,,,3
6683,101,ACTIVE,,
6307,61,,2,
1378,107,GRADUATED,,
6078,66,,,
6152,210,DROPPED,2,3
6813,541,ACTIVE,,
5336,461,GRADUATED,,25
6087,61,,57,
6196,66,,3,
4104,231,GRADUATED,,27
5505,460,GRADUATED,3,25
6197,66,,1,
3477,483,ACTIVE,14,
5721,508,GRADUATED,6,31
6200,512,ACTIVE,,
6628,228,,,
6492,367,ACTIVE,,
5810,524,GRADUATED,15,27
5999,521,GRADUATED,7,27
6998,542,,,
5054,388,ACTIVE,7,22
5893,403,DROPPED,5,
6238,210,GRADUATED,,3
5799,61,ACTIVE,1,
3580,186,SUSPENDED,,
6092,101,GRADUATED,23,
6649,61,ACTIVE,9,
6294,471,ACTIVE,5,18
6298,210,DROPPED,1,
4281,490,ACTIVE,2,
4016,529,ACTIVE,2,
6149,483,ACTIVE,9,
6080,210,DROPPED,,3
6651,101,ACTIVE,,
5868,401,ACTIVE,102,22
6168,101,ACTIVE,2,1
5476,451,GRADUATED,8,31
6598,541,ACTIVE,,
6069,541,ACTIVE,58,
6493,216,ACTIVE,,
6675,101,GRADUATED,2,
6086,61,,2,
5350,546,ACTIVE,,15
5662,529,ACTIVE,1,
5920,515,ACTIVE,,16
5095,454,GRADUATED,1,23
6814,210,DROPPED,,
6205,61,ACTIVE,,
5618,397,GRADUATED,9,25
6070,509,ACTIVE,,22
6125,228,ACTIVE,5,
5811,529,ACTIVE,4,
6026,403,POSTPONED,25,10
5583,404,DROPPED,2,
6149,61,,9,
4687,340,GRADUATED,8,25
5697,541,ACTIVE,13,
6366,543,,,
6097,404,DROPPED,1,
5623,521,POSTPONED,2,1
4214,289,ACTIVE,2,9
5841,529,ACTIVE,6,
6087,403,ACTIVE,57,17
6514,216,ACTIVE,,
5574,101,GRADUATED,6,1
5462,452,GRADUATED,7,25
5439,452,GRADUATED,6,25
6610,210,,,
5396,61,ACTIVE,4,
4009,301,GRADUATED,58,25
6868,101,ACTIVE,,
4181,232,GRADUATED,200,21
5418,499,ACTIVE,,18
5716,529,ACTIVE,3,
6584,543,,,
4862,529,ACTIVE,,
4616,541,ACTIVE,5,
6071,404,POSTPONED,,
6320,228,ACTIVE,3,
5414,519,ACTIVE,8,
6747,592,ACTIVE,3,2
6624,592,ACTIVE,,
6194,217,POSTPONED,,
5492,551,POSTPONED,,6
6287,210,GRADUATED,2,3
5931,494,ACTIVE,22,4
5781,404,DROPPED,1,
5821,529,ACTIVE,2,
6087,483,ACTIVE,57,
6869,512,,,
5977,402,GRADUATED,13,19
5848,383,GRADUATED,15,20
6020,495,ACTIVE,11,
5894,508,GRADUATED,13,31
4136,404,POSTPONED,,
6169,61,,17,
5840,529,ACTIVE,5,
5959,495,ACTIVE,30,
6369,546,ACTIVE,1,15
6255,405,ACTIVE,36,24
6519,472,ACTIVE,1,22
6357,597,ACTIVE,,16
7001,61,ACTIVE,1,
6183,61,,52,
6109,61,,77,
6259,210,,,1
6423,101,GRADUATED,2,
6345,210,ACTIVE,,
5822,529,ACTIVE,6,
7131,61,ACTIVE,,
6512,216,ACTIVE,,
6662,542,,,
5426,458,GRADUATED,6,25
6723,595,ACTIVE,1,4
6189,66,,3,
6558,228,ACTIVE,4,
5931,495,ACTIVE,22,
5687,529,ACTIVE,,
5821,506,ACTIVE,2,21
6133,101,GRADUATED,64,3
6250,210,GRADUATED,,3
5750,529,ACTIVE,6,
4832,494,ACTIVE,8,
6815,228,,3,
5956,469,GRADUATED,9,23
6202,217,,,
6303,61,ACTIVE,,
6631,592,ACTIVE,1,2
4016,528,ACTIVE,2,
6117,61,,24,
5465,101,DROPPED,,
6328,66,,,
5582,499,ACTIVE,8,18
6260,210,,,
6318,217,DROPPED,,
6194,595,ACTIVE,,
6159,538,ACTIVE,7,19
5662,528,ACTIVE,1,
5301,464,ACTIVE,1,
6203,61,,5,
5121,210,ACTIVE,,
5971,547,ACTIVE,1,17
5421,519,ACTIVE,5,
6294,210,GRADUATED,5,1
6743,210,,,1
6204,61,,,
6670,595,ACTIVE,,
5811,528,ACTIVE,4,
6208,210,DROPPED,,1
6685,210,,,1
419,404,POSTPONED,21,16
5841,528,ACTIVE,6,
5332,461,GRADUATED,5,25
5048,519,ACTIVE,1,
6319,210,ACTIVE,,3
6498,216,ACTIVE,,
5482,595,ACTIVE,1,1
6428,587,ACTIVE,,19
6635,210,GRADUATED,3,3
5716,528,ACTIVE,3,
5416,459,GRADUATED,10,26
6073,403,POSTPONED,10,6
6105,470,GRADUATED,9,26
887,595,ACTIVE,,6
6069,509,GRADUATED,58,26
5365,216,ACTIVE,2,
7120,541,ACTIVE,,
6351,61,ACTIVE,,
7121,541,ACTIVE,,
6938,541,ACTIVE,1,
6111,228,ACTIVE,4,
6145,494,ACTIVE,10,
6638,541,ACTIVE,,
4862,528,ACTIVE,,
5620,467,GRADUATED,6,26
5378,217,POSTPONED,1,
5733,530,ACTIVE,2,24
6804,210,GRADUATED,,3
5522,461,GRADUATED,1,25
6075,521,GRADUATED,8,27
5406,541,ACTIVE,21,
5704,524,GRADUATED,10,27
5616,483,ACTIVE,53,2
5858,509,ACTIVE,,25
6692,512,ACTIVE,,
6446,541,ACTIVE,,
7080,210,,,
5822,506,ACTIVE,6,5
5849,494,GRADUATED,10,4
5821,528,ACTIVE,2,
5840,506,ACTIVE,5,8
6720,595,ACTIVE,,5
6689,634,ACTIVE,3,1
5476,541,ACTIVE,8,
6196,490,ACTIVE,3,
5064,483,ACTIVE,23,
5678,493,ACTIVE,8,26
5672,403,POSTPONED,8,
3977,292,GRADUATED,6,31
6013,403,DROPPED,4,3
5406,519,ACTIVE,21,
4545,355,GRADUATED,1,25
5849,495,ACTIVE,10,
5840,528,ACTIVE,5,
6794,210,GRADUATED,,3
5504,595,ACTIVE,,4
4281,546,ACTIVE,2,11
6012,61,,3,
6211,210,GRADUATED,2,2
6071,61,ACTIVE,,
4867,519,ACTIVE,29,
5822,528,ACTIVE,6,
6330,101,GRADUATED,3,
6108,403,DROPPED,2,
6346,66,,,
6358,210,GRADUATED,,3
6367,61,ACTIVE,2,
6005,61,,3,
5687,528,ACTIVE,,
6173,490,ACTIVE,4,
5884,516,ACTIVE,,20
6693,512,,,
6437,61,ACTIVE,,
5848,495,ACTIVE,15,
5892,383,GRADUATED,19,22
6213,210,GRADUATED,,3
5750,528,ACTIVE,6,
5340,519,ACTIVE,24,
5660,399,ACTIVE,79,25
5892,495,ACTIVE,19,
5064,484,ACTIVE,23,
6369,66,,1,
5518,453,GRADUATED,18,25
6247,217,DROPPED,,
6214,210,,,1
6102,403,POSTPONED,7,3
6370,66,,1,
5293,519,ACTIVE,5,
5976,405,DROPPED,2,
6500,216,ACTIVE,,
6432,61,ACTIVE,,
5485,541,ACTIVE,3,
6663,541,ACTIVE,,
5693,499,ACTIVE,3,11
6720,542,,,
5938,402,POSTPONED,3,19
5280,519,ACTIVE,22,
5213,454,GRADUATED,1,24
5771,61,ACTIVE,11,
6661,541,ACTIVE,1,
5892,494,ACTIVE,19,3
6231,210,,,1
6248,512,ACTIVE,1,
6819,542,,,
6593,228,ACTIVE,,
6845,210,GRADUATED,,3
4728,456,GRADUATED,16,25
2224,101,GRADUATED,2,
6216,210,,,1
5689,551,ACTIVE,,
6748,408,ACTIVE,14,9
5325,519,ACTIVE,10,1
6304,541,ACTIVE,,
6177,66,,5,
5333,519,ACTIVE,12,
6500,584,ACTIVE,,20
6611,210,,,
6331,228,ACTIVE,2,
5896,515,ACTIVE,,13
5651,210,GRADUATED,1,3
6505,548,ACTIVE,,4
5216,519,ACTIVE,47,
6347,542,GRADUATED,,
6226,483,ACTIVE,2,
7122,541,ACTIVE,,
499,61,DROPPED,,
6110,533,ACTIVE,10,26
6771,634,ACTIVE,1,2
1732,101,ACTIVE,,
6273,210,,,
6332,210,,,
512,61,DROPPED,1,
5985,402,POSTPONED,6,13
6373,587,ACTIVE,3,19
6274,217,GRADUATED,,
5076,519,ACTIVE,61,
5723,496,GRADUATED,17,28
5772,491,ACTIVE,12,
6255,483,ACTIVE,36,
6371,543,,,
5016,519,ACTIVE,19,
6188,66,,2,
5915,515,ACTIVE,,13
6333,61,,,
5955,210,GRADUATED,,3
521,61,DROPPED,,
6530,61,ACTIVE,21,
6265,210,,,
7123,541,ACTIVE,,
6128,490,ACTIVE,2,
4728,519,ACTIVE,16,
4352,519,ACTIVE,27,
6284,587,ACTIVE,5,16
3900,61,ACTIVE,3,
6767,541,ACTIVE,,
5674,453,GRADUATED,6,25
6115,538,ACTIVE,3,17
6695,512,,,
7124,541,ACTIVE,,
4599,519,ACTIVE,,
6262,210,GRADUATED,,3
6528,541,ACTIVE,2,
6222,210,,,
6612,526,,,
6372,543,,,
6266,210,GRADUATED,,3
5979,101,GRADUATED,26,
6072,509,GRADUATED,4,23
6975,61,ACTIVE,2,
4545,541,ACTIVE,1,
4878,66,ACTIVE,,
6003,402,GRADUATED,20,22
6438,542,,2,
1140,519,ACTIVE,13,
5339,458,GRADUATED,13,25
7126,541,ACTIVE,,
5883,401,ACTIVE,17,20
5853,495,ACTIVE,24,
6821,61,ACTIVE,1,
6275,210,,,
5629,492,GRADUATED,3,26
6262,550,ACTIVE,,19
6228,61,ACTIVE,,
7127,61,,,
6822,542,,,
5727,399,GRADUATED,25,25
5860,403,DROPPED,16,2
6334,61,ACTIVE,2,
5618,483,ACTIVE,9,
6201,588,ACTIVE,,18
131,543,ACTIVE,2,
5098,385,ACTIVE,63,21
6769,101,ACTIVE,,
5851,383,GRADUATED,11,25
5716,506,GRADUATED,3,27
5451,459,GRADUATED,4,26
5217,456,ACTIVE,21,22
5429,484,ACTIVE,175,
6424,61,ACTIVE,1,
6357,210,GRADUATED,,3
6512,584,ACTIVE,,
5434,450,ACTIVE,2,18
6212,541,ACTIVE,5,
6763,635,ACTIVE,,14
6374,543,,,
5991,402,DROPPED,1,7
6336,210,,,
6242,210,,,1
6276,210,,,1
6184,101,GRADUATED,1,
6504,216,ACTIVE,,
7143,101,,,
4395,296,ACTIVE,21,19
7128,541,ACTIVE,,
7129,61,ACTIVE,,
6574,406,ACTIVE,1,18
6824,101,ACTIVE,,
5657,489,GRADUATED,2,24
5286,387,GRADUATED,6,23
5451,519,ACTIVE,4,
6223,210,,,1
2708,61,ACTIVE,3,
6657,210,DROPPED,,
6236,217,GRADUATED,1,
5780,516,ACTIVE,,20
3928,236,GRADUATED,,25
5229,393,ACTIVE,15,29
6256,541,ACTIVE,16,
6094,533,ACTIVE,1,18
7130,61,ACTIVE,,
6644,407,ACTIVE,5,16
6920,210,,,2
5437,470,ACTIVE,4,20
6268,61,,5,
6939,210,,,
6263,210,,,
6661,542,,1,
6613,526,,,
6270,210,,,
7104,61,ACTIVE,,
6913,541,ACTIVE,,
5893,61,,5,
5708,469,POSTPONED,13,14
6623,541,ACTIVE,2,
7132,101,,,
6585,543,,,
5222,217,POSTPONED,5,
4580,271,GRADUATED,17,25
5940,515,ACTIVE,1,20
5227,541,ACTIVE,54,
6012,403,ACTIVE,3,25
5890,496,GRADUATED,8,29
5639,210,GRADUATED,55,1
6310,512,ACTIVE,,
6631,228,ACTIVE,1,
6509,548,ACTIVE,,15
6390,543,ACTIVE,1,
6658,228,,,
6210,210,GRADUATED,,3
6101,101,,27,
6788,210,ACTIVE,,1
4179,232,ACTIVE,11,12
6118,61,,29,
5953,585,ACTIVE,7,23
6082,403,ACTIVE,22,21
6075,490,GRADUATED,8,4
5432,385,ACTIVE,,
5404,520,ACTIVE,7,
6166,217,ACTIVE,6,
6282,550,ACTIVE,,20
6104,541,ACTIVE,,
5048,541,ACTIVE,1,
1575,66,ACTIVE,2,
6439,542,DROPPED,,
5890,541,ACTIVE,8,
6652,61,ACTIVE,7,
5793,101,GRADUATED,5,
5082,546,ACTIVE,4,9
5771,405,ACTIVE,11,13
7111,101,,,
5488,460,GRADUATED,12,25
5877,507,GRADUATED,9,26
6614,542,,,
1976,541,ACTIVE,,
6440,542,GRADUATED,7,
6375,543,GRADUATED,,
5396,216,ACTIVE,4,
5678,101,GRADUATED,8,
6086,403,ACTIVE,2,24
6940,541,ACTIVE,,
5085,541,ACTIVE,5,
5429,483,ACTIVE,175,1
5542,519,ACTIVE,13,
6348,210,GRADUATED,10,1
5895,483,ACTIVE,76,
5950,516,ACTIVE,,19
6014,494,ACTIVE,14,3
6697,541,ACTIVE,,
6675,590,ACTIVE,2,1
5997,530,POSTPONED,3,2
6084,533,ACTIVE,13,27
5781,61,,1,
6091,536,ACTIVE,2,15
5849,383,GRADUATED,10,27
5977,483,ACTIVE,13,4
5913,101,GRADUATED,33,
6377,543,,,
5998,483,ACTIVE,10,
6419,210,GRADUATED,4,3
6615,541,ACTIVE,,
6337,61,ACTIVE,1,
6746,513,,1,
5988,101,GRADUATED,7,
7044,61,ACTIVE,,
6999,61,ACTIVE,,
5918,217,ACTIVE,1,
6138,101,,3,
5485,460,GRADUATED,3,25
6320,539,ACTIVE,3,21
4741,490,ACTIVE,,
6586,66,,,
6770,61,ACTIVE,,
5891,494,ACTIVE,13,3
6198,510,POSTPONED,8,13
6215,210,GRADUATED,,3
6026,483,ACTIVE,25,
5939,402,DROPPED,19,3
6237,513,ACTIVE,1,
6144,534,ACTIVE,12,23
6326,547,ACTIVE,3,12
4993,519,ACTIVE,8,
5549,519,ACTIVE,1,
5708,541,ACTIVE,13,
6826,210,,3,1
6206,101,ACTIVE,2,1
6103,217,POSTPONED,,
6338,210,,,
6623,101,,2,
5960,484,ACTIVE,21,
6022,509,ACTIVE,3,24
5511,460,GRADUATED,1,25
5643,453,GRADUATED,6,25
6279,101,ACTIVE,3,3
5988,530,ACTIVE,7,18
6827,542,,,
6028,518,ACTIVE,5,25
5629,519,ACTIVE,3,
5575,467,GRADUATED,2,26
5861,530,ACTIVE,4,20
6598,543,,,
5573,519,ACTIVE,6,
6246,66,ACTIVE,3,
6147,101,ACTIVE,2,3
5634,491,ACTIVE,4,
6431,512,ACTIVE,2,
6609,541,ACTIVE,,
5301,541,ACTIVE,1,
5617,519,ACTIVE,9,
6365,541,ACTIVE,,
6551,541,ACTIVE,,
5633,467,ACTIVE,9,25
6251,471,ACTIVE,13,25
6148,101,,9,
6016,210,GRADUATED,,3
5637,467,GRADUATED,2,26
1,541,ACTIVE,8,
6589,542,DROPPED,,
4577,216,ACTIVE,,
5647,519,ACTIVE,7,
5396,347,ACTIVE,4,
4781,372,GRADUATED,3,28
6941,512,,,
6188,490,ACTIVE,2,
6580,541,ACTIVE,,
7069,101,GRADUATED,,3
6075,491,ACTIVE,8,
5983,518,GRADUATED,4,27
5854,483,ACTIVE,51,
5958,524,GRADUATED,3,27
5622,489,GRADUATED,1,25
4294,394,GRADUATED,12,25
6552,216,,,
6277,217,GRADUATED,1,2
7084,347,,,
5654,519,ACTIVE,13,
6412,228,ACTIVE,5,
5707,519,ACTIVE,12,
6250,541,ACTIVE,,
6073,61,,10,
5516,469,SUSPENDED,14,17
6295,101,ACTIVE,,
5885,516,ACTIVE,,10
6549,541,ACTIVE,4,
5288,400,ACTIVE,73,17
5789,507,GRADUATED,4,26
5904,495,ACTIVE,12,
6402,61,ACTIVE,2,
6237,540,ACTIVE,1,9
6162,471,ACTIVE,2,23
6859,210,DROPPED,,
6523,473,ACTIVE,4,18
5087,461,GRADUATED,3,24
5796,484,ACTIVE,9,
6771,101,,1,
6699,408,ACTIVE,3,7
6243,550,ACTIVE,,17
5415,519,ACTIVE,7,
5897,521,GRADUATED,11,27
6553,542,,,
5834,521,GRADUATED,7,27
5449,541,ACTIVE,77,
5980,524,GRADUATED,,25
6311,101,ACTIVE,15,3
6590,228,,1,
1793,119,POSTPONED,,
6312,61,,,
5450,217,POSTPONED,2,
5864,524,GRADUATED,5,27
6124,543,ACTIVE,,
6856,210,DROPPED,,
5202,398,GRADUATED,3,25
6763,210,,,3
6309,101,GRADUATED,8,
6006,405,ACTIVE,20,11
5710,508,GRADUATED,7,31
6413,542,DROPPED,,
5815,515,ACTIVE,,20
6340,61,ACTIVE,12,
5624,496,GRADUATED,6,29
6591,543,,,
6773,61,DROPPED,,
5985,405,ACTIVE,6,6
6776,210,ACTIVE,,2
5581,530,GRADUATED,12,26
4512,519,ACTIVE,7,
5085,398,GRADUATED,5,25
6379,542,POSTPONED,17,1
5444,396,GRADUATED,11,22
6592,543,,,
6504,548,ACTIVE,,
6731,210,DROPPED,1,2
6126,210,GRADUATED,,3
1964,179,ACTIVE,,
6678,101,DROPPED,,
4983,492,GRADUATED,5,26
5993,518,GRADUATED,10,27
6230,61,ACTIVE,1,
5432,532,ACTIVE,,
6269,210,GRADUATED,4,3
5534,465,GRADUATED,10,25
6719,542,,,
6381,541,ACTIVE,4,
6709,542,,,
6796,635,SUSPENDED,,6
6209,210,GRADUATED,,3
5908,515,ACTIVE,,16
5439,541,ACTIVE,6,
6151,210,ACTIVE,1,1
6514,548,ACTIVE,,1
6151,470,POSTPONED,1,8
5813,541,ACTIVE,4,
6349,585,DROPPED,,
5856,483,ACTIVE,50,
5859,518,ACTIVE,8,26
6710,101,,,
5432,380,ACTIVE,,
5972,494,ACTIVE,39,1
5842,524,GRADUATED,5,27
2155,170,GRADUATED,,
6329,210,GRADUATED,8,3
6349,101,ACTIVE,,
6284,101,ACTIVE,5,3
6528,101,,2,
6502,548,ACTIVE,,10
5949,516,ACTIVE,,18
5342,458,GRADUATED,2,25
6194,510,ACTIVE,,
5019,499,GRADUATED,11,27
7086,541,ACTIVE,,
6403,512,,,
5777,494,ACTIVE,2,
6441,548,ACTIVE,,3
5725,496,GRADUATED,12,27
5791,507,GRADUATED,2,26
5679,483,ACTIVE,6,
5853,494,GRADUATED,24,4
6173,525,ACTIVE,4,24
6450,584,ACTIVE,,5
5581,541,ACTIVE,12,
6553,541,ACTIVE,,
6234,541,ACTIVE,2,
6257,550,ACTIVE,,20
6309,534,ACTIVE,8,19
6350,101,ACTIVE,2,
4577,584,ACTIVE,,
5969,403,SUSPENDED,12,
6414,101,ACTIVE,,
4219,273,GRADUATED,3,25
3726,60,,,3
5870,507,GRADUATED,,26
5806,383,GRADUATED,15,24
6277,510,POSTPONED,1,
5332,519,ACTIVE,5,
6448,584,ACTIVE,,
5429,397,GRADUATED,175,25
5720,541,ACTIVE,16,
5179,541,ACTIVE,18,
6712,512,ACTIVE,,
6655,101,ACTIVE,1,3
6300,66,,,
5840,541,ACTIVE,5,
1793,541,ACTIVE,,
5574,585,POSTPONED,6,
5514,525,DROPPED,2,5
6713,61,ACTIVE,35,
6415,543,DROPPED,,
